student_id,gender,age,high_school_GPA,SAT_score,TOEFL_score,degree_program,extracurricular_participation,work_experience_years,volunteer_experience,sop_strength_score,lor_strength_score,financial_aid_requested,preferred_campus,admission_status
ST4872,Male,28,2.93,1126,94.0,Business,1,4,0,1,7,0,Texas,0
ST4873,Female,30,3.37,1590,113.0,Engineering,0,2,1.0,10,1,1,Florida,1
ST4874,Female,31,2.67,1113,104.0,Law,1,0,1.0,3,4,0,Illinois,0
ST4875,Female,25,2.83,1516,112.0,Business,1,3,0,6,3,1,Texas,1
ST4876,Female,22,3.14,1051,107.0,Business,0,3,1.0,9,8,0,Florida,1
ST4877,Female,33,3.42,1314,81.0,Medicine,1,1,1.0,6,4,0,Texas,1
ST4878,Male,29,2.57,1434,110.0,Law,0,3,1.0,2,8,0,Texas,1
ST4879,Male,28,3.92,1437,115.0,Business,0,0,0,4,3,0,Texas,1
ST4880,Male,25,3.78,1416,101.0,Engineering,0,3,1.0,8,3,1,New York,1
ST4881,Female,30,2.64,1444,119.0,Science,0,1,0,10,3,0,Texas,0
ST4882,Male,31,2.98,1508,,Arts,1,0,1.0,7,2,0,California,0
ST4883,Male,29,3.88,1192,113.0,Science,1,4,1.0,5,9,1,Illinois,1
ST4884,Other,30,2.86,1041,91.0,Engineering,0,1,1.0,3,10,1,Texas,0
ST4885,Female,19,2.5,1335,115.0,Medicine,0,1,1.0,7,9,0,California,0
ST4886,Female,17,2.93,1568,106.0,Engineering,1,3,1.0,2,8,1,Texas,1
ST4887,Male,34,3.76,1550,104.0,Business,1,3,0,1,4,1,New York,1
ST4888,Other,31,3.36,1120,114.0,Engineering,1,1,1.0,5,7,0,California,0
ST4889,Female,24,2.71,1456,89.0,Engineering,1,1,0,2,7,0,Texas,0
ST4890,Male,23,2.82,1273,109.0,Science,0,3,0,10,8,1,Illinois,1
ST4891,Other,31,2.72,1102,,Arts,1,4,1.0,9,10,1,Texas,1
ST4892,Other,32,3.36,1526,91.0,Law,0,1,0,8,1,1,New York,1
ST4893,Other,32,3.44,1120,113.0,Engineering,0,1,0,5,7,1,Florida,0
ST4894,Female,27,3.0,1581,99.0,Engineering,1,0,1.0,5,5,0,California,1
ST4895,Female,25,2.82,1267,104.0,Law,0,3,0,9,5,0,Florida,1
ST4896,Other,25,3.13,1446,95.0,Business,1,0,0,8,10,1,California,1
ST4897,Female,24,3.97,1357,114.0,Engineering,0,2,1.0,8,4,0,Illinois,1
ST4898,Female,18,3.93,1556,87.0,Science,0,4,0,6,2,0,New York,1
ST4899,Male,31,3.91,1365,80.0,Medicine,1,4,,2,3,1,New York,1
ST4900,Male,33,3.2,1301,111.0,Engineering,0,2,0,7,9,1,Illinois,1
ST4901,Male,19,2.93,1573,114.0,Medicine,1,2,1.0,2,6,1,Florida,1
ST4902,Female,17,2.99,1124,93.0,Business,1,1,0,5,9,0,California,0
ST4903,Female,21,2.71,1275,91.0,Arts,1,4,0,9,10,1,Texas,1
ST4904,Other,23,3.61,1511,90.0,Business,1,3,0,8,3,1,Florida,1
ST4905,Male,19,3.24,1536,85.0,Business,0,3,0,3,8,1,Illinois,1
ST4906,Male,22,2.88,1022,100.0,Business,0,0,0,6,6,1,Illinois,0
ST4907,Male,26,3.66,1383,116.0,Medicine,1,4,0,2,5,0,Florida,1
ST4908,Female,19,2.9,1139,119.0,Science,0,0,0,10,1,1,California,0
ST4909,Male,30,3.3,1142,99.0,Engineering,0,1,1.0,2,3,1,Texas,0
ST4910,Female,30,3.54,1587,87.0,Engineering,1,1,1.0,4,10,1,Texas,1
ST4911,Female,29,2.54,1042,104.0,Law,0,0,0,1,7,0,Illinois,0
ST4912,Male,31,2.81,1421,109.0,Business,0,3,1.0,2,6,1,New York,1
ST4913,Male,33,3.44,1405,118.0,Science,1,2,0,8,9,0,New York,1
ST4914,Female,21,3.56,1444,117.0,Medicine,1,2,1.0,1,9,1,Illinois,1
ST4915,Female,33,3.34,1176,102.0,Law,0,0,1.0,8,9,0,California,0
ST4916,Other,31,2.57,1547,113.0,Science,0,1,0,1,2,0,New York,0
ST4917,Male,24,3.83,1317,83.0,Science,1,4,0,9,7,1,California,1
ST4918,Other,20,2.61,1482,87.0,Medicine,0,4,0,2,4,0,Texas,0
ST4919,Other,18,2.76,1342,111.0,Business,0,1,0,3,7,1,Illinois,0
ST4920,Other,17,3.21,1298,89.0,Law,0,2,0,1,7,0,Illinois,0
ST4921,Other,29,2.82,1035,100.0,Engineering,1,1,1.0,2,8,0,Florida,0
ST4922,Other,25,2.83,1036,99.0,Arts,1,2,0,3,5,0,California,0
ST4923,Male,21,3.13,1031,108.0,Science,1,0,0,9,3,1,Illinois,0
ST4924,Male,22,2.69,1499,112.0,Law,0,2,1.0,2,6,1,Texas,1
ST4925,Other,21,2.68,1418,98.0,Science,0,2,0,10,9,1,Illinois,0
ST4926,Male,26,4.0,1172,97.0,Arts,0,1,1.0,2,7,0,Illinois,1
ST4927,Female,27,2.98,1247,87.0,Science,1,1,1.0,10,9,1,Texas,0
ST4928,Male,30,3.64,1568,92.0,Science,0,4,0,2,8,0,New York,1
ST4929,Female,32,2.91,1514,98.0,Arts,1,0,0,4,10,1,California,0
ST4930,Male,17,3.57,1541,117.0,Business,1,0,1.0,2,9,1,Texas,1
ST4931,Other,34,3.59,1253,111.0,Arts,0,0,0,7,3,0,New York,0
ST4932,Male,26,2.61,1573,99.0,Arts,1,2,1.0,10,7,1,New York,1
ST4933,Male,25,3.72,1408,89.0,Law,0,1,0,3,9,1,Florida,1
ST4934,Other,17,3.75,1183,111.0,Science,0,2,1.0,6,5,1,Florida,1
ST4935,Other,27,3.03,1156,90.0,Engineering,0,4,0,3,1,0,California,0
ST4936,Male,28,2.83,1162,109.0,Science,0,0,1.0,3,6,0,Illinois,0
ST4937,Male,24,3.57,1222,117.0,Arts,1,3,1.0,10,9,0,New York,1
ST4938,Female,25,3.21,1207,103.0,Business,1,0,0,1,5,1,New York,0
ST4939,Female,33,2.68,1349,,Business,1,1,0,8,10,1,Florida,0
ST4940,Female,33,3.95,1033,90.0,Engineering,1,1,0,6,1,1,New York,0
ST4941,Male,17,2.74,1490,,Business,0,4,1.0,10,5,1,California,1
ST4942,Male,19,3.13,1060,102.0,Business,0,2,1.0,9,8,1,California,0
ST4943,Other,32,3.89,1217,100.0,Arts,1,0,1.0,4,5,1,Texas,1
ST4944,Female,33,3.45,1524,92.0,Law,0,4,1.0,6,4,0,Florida,1
ST4945,Other,30,3.37,1290,110.0,Science,0,2,0,1,3,1,Illinois,0
ST4946,Male,24,2.91,1206,113.0,Medicine,0,0,1.0,1,1,0,Florida,0
ST4947,Other,19,3.53,1134,101.0,Law,1,1,1.0,7,7,1,Texas,1
ST4948,Other,29,3.99,1141,112.0,Law,1,0,1.0,6,9,1,California,1
ST4949,Female,24,3.95,1258,108.0,Law,1,1,0,9,10,0,Illinois,1
ST4950,Other,32,3.35,1234,117.0,Science,0,0,1.0,7,2,1,Illinois,0
ST4951,Male,18,3.11,1247,112.0,Business,1,1,1.0,5,7,1,Texas,1
ST4952,Other,24,2.6,1587,120.0,Arts,0,1,0,2,6,1,Illinois,1
ST4953,Other,20,3.57,1528,95.0,Engineering,0,0,1.0,5,8,0,California,1
ST4954,Other,23,3.58,1288,98.0,Medicine,0,1,1.0,10,3,1,New York,1
ST4955,Male,18,3.4,1282,98.0,Science,0,3,0,7,5,1,Illinois,1
ST4956,Female,24,2.86,1059,104.0,Engineering,1,2,1.0,9,10,0,Florida,0
ST4957,Other,27,3.57,1523,108.0,Business,0,4,1.0,9,3,0,Florida,1
ST4958,Other,29,3.26,1492,107.0,Business,0,4,0,7,1,0,Texas,1
ST4959,Other,27,2.71,1500,98.0,Arts,0,1,0,9,3,1,California,0
ST4960,Female,30,3.4,1161,113.0,Business,1,1,0,2,6,1,California,0
ST4961,Male,25,3.36,1508,82.0,Medicine,1,1,,2,8,1,Texas,1
ST4962,Female,32,3.46,1455,105.0,Arts,1,2,1.0,4,3,0,California,1
ST4963,Other,33,2.9,1109,81.0,Business,0,3,1.0,9,10,0,New York,0
ST4964,Female,17,3.71,1566,108.0,Business,0,4,0,2,8,1,Texas,1
ST4965,Other,29,2.82,1406,88.0,Medicine,1,2,0,2,6,0,Texas,1
ST4966,Female,22,3.15,1268,84.0,Engineering,1,1,0,5,3,1,Florida,0
ST4967,Other,31,3.61,1172,114.0,Law,1,2,1.0,3,4,1,Florida,1
ST4968,Female,20,3.49,1193,119.0,Business,1,3,0,8,8,0,New York,1
ST4969,Male,27,3.52,1409,119.0,Business,0,3,0,1,3,0,Florida,1
ST4970,Other,33,3.11,1031,86.0,Medicine,0,0,1.0,4,5,1,Florida,0
ST4971,Other,33,3.71,1140,112.0,Engineering,1,4,0,9,7,1,California,1
ST4972,Female,17,2.51,1247,117.0,Law,1,4,1.0,6,3,0,California,1
ST4973,Female,34,2.88,1214,83.0,Medicine,1,0,1.0,10,8,1,Florida,0
ST4974,Male,28,2.9,1555,106.0,Business,1,2,0,9,9,0,Florida,1
ST4975,Other,34,2.81,1441,81.0,Law,1,2,1.0,9,5,0,New York,1
ST4976,Other,29,2.77,1431,96.0,Business,1,3,0,7,8,1,Illinois,1
ST4977,Other,31,3.49,1594,114.0,Arts,0,3,0,5,1,0,Texas,1
ST4978,Male,27,2.61,1522,89.0,Engineering,0,3,0,3,5,0,California,0
ST4979,Male,27,3.23,1571,89.0,Engineering,1,2,1.0,6,2,0,Illinois,1
ST4980,Female,19,2.85,1405,113.0,Engineering,0,1,1.0,7,3,1,Florida,1
ST4981,Other,27,3.53,1091,83.0,Business,1,4,1.0,2,9,1,New York,1
ST4982,Male,27,3.5,1091,106.0,Medicine,0,1,,5,9,0,Texas,0
ST4983,Female,32,2.77,1306,80.0,Medicine,0,4,1.0,2,5,1,California,0
ST4984,Other,31,2.93,1369,97.0,Science,0,0,1.0,6,6,1,Texas,0
ST4985,Male,30,3.41,1588,92.0,Business,0,3,1.0,3,10,0,New York,1
ST4986,Male,34,3.43,1001,80.0,Engineering,1,2,0,1,9,0,New York,0
ST4987,Other,27,3.4,1234,93.0,Business,0,0,1.0,6,1,1,Florida,0
ST4988,Other,19,3.61,1291,80.0,Law,0,1,0,6,8,1,California,1
ST4989,Male,32,3.73,1181,93.0,Engineering,1,0,1.0,8,2,1,Florida,0
ST4990,Male,22,3.6,1104,117.0,Law,1,2,0,7,1,1,Texas,0
ST4991,Male,32,3.32,1493,119.0,Science,1,2,0,7,10,0,California,1
ST4992,Other,27,2.67,1452,103.0,Science,0,3,0,2,6,1,Illinois,1
ST4993,Other,32,2.92,1443,109.0,Arts,1,1,0,6,2,0,California,1
ST4994,Female,28,4.0,1498,110.0,Science,0,4,0,7,8,1,New York,1
ST4995,Female,21,3.64,1197,102.0,Arts,0,0,0,5,3,0,California,0
ST4996,Other,23,3.21,1201,98.0,Engineering,0,4,1.0,9,7,1,Illinois,1
ST4997,Other,26,3.57,1519,,Engineering,0,0,1.0,2,7,0,Texas,0
ST4998,Male,25,2.78,1549,100.0,Law,0,2,1.0,4,7,1,California,1
ST4999,Male,26,3.22,1574,98.0,Law,1,3,1.0,2,5,0,New York,1
ST5000,Male,18,3.73,1323,98.0,Engineering,1,0,0,1,6,1,California,0
ST5001,Female,24,3.49,1460,81.0,Law,0,3,,6,2,0,New York,1
ST5002,Other,23,3.77,1563,94.0,Engineering,0,2,1.0,9,7,1,Florida,1
ST5003,Male,28,2.75,1520,107.0,Arts,1,3,0,6,4,1,Texas,1
ST5004,Female,33,3.86,1097,98.0,Business,0,1,1.0,7,7,0,New York,1
ST5005,Other,20,3.16,1168,109.0,Medicine,0,4,1.0,10,3,0,Texas,1
ST5006,Other,28,3.32,1006,98.0,Arts,0,1,0,6,1,1,New York,0
ST5007,Male,23,3.95,1003,90.0,Science,1,4,1.0,10,2,1,Illinois,1
ST5008,Female,32,2.84,1026,88.0,Business,1,1,1.0,5,8,0,California,0
ST5009,Other,27,3.04,1157,117.0,Medicine,1,1,1.0,7,2,0,Texas,0
ST5010,Female,31,2.61,1318,102.0,Engineering,0,3,0,1,1,0,Florida,0
ST5011,Female,29,2.89,1304,114.0,Business,1,3,0,10,7,0,New York,1
ST5012,Female,31,3.71,1128,105.0,Medicine,0,1,1.0,3,1,0,Illinois,0
ST5013,Male,21,3.29,1130,81.0,Science,1,4,1.0,9,10,1,Illinois,1
ST5014,Male,30,3.06,1496,90.0,Law,0,1,1.0,8,5,1,Florida,1
ST5015,Male,22,3.54,1144,105.0,Law,1,0,0,6,9,0,Illinois,0
ST5016,Other,25,2.99,1367,90.0,Business,1,2,1.0,3,9,1,Florida,1
ST5017,Female,26,3.27,1355,113.0,Medicine,0,3,1.0,4,2,0,California,1
ST5018,Male,22,2.97,1088,81.0,Law,1,3,0,5,8,1,New York,0
ST5019,Male,24,3.28,1255,95.0,Science,0,1,0,6,2,1,Illinois,0
ST5020,Female,34,3.0,1094,99.0,Law,1,2,0,3,5,1,New York,0
ST5021,Other,21,2.54,1463,81.0,Medicine,1,3,0,5,8,0,Texas,1
ST5022,Male,32,3.76,1258,107.0,Arts,0,3,0,5,5,0,New York,1
ST5023,Male,23,3.82,1566,,Business,1,4,1.0,5,4,1,New York,1
ST5024,Female,21,2.92,1433,95.0,Arts,1,0,1.0,7,4,1,Illinois,0
ST5025,Other,22,3.21,1460,102.0,Engineering,0,3,0,2,7,1,Illinois,1
ST5026,Other,17,2.95,1507,92.0,Engineering,1,1,1.0,5,6,0,Florida,1
ST5027,Other,18,3.24,1363,87.0,Engineering,0,1,0,6,4,1,Florida,1
ST5028,Other,32,3.55,1029,120.0,Arts,0,2,0,5,2,0,Florida,0
ST5029,Male,18,3.72,1599,89.0,Medicine,1,3,1.0,6,4,1,Texas,1
ST5030,Other,26,3.8,1176,99.0,Science,0,3,1.0,2,6,1,Illinois,1
ST5031,Female,25,3.29,1464,89.0,Science,1,0,0,4,2,1,Texas,0
ST5032,Female,34,2.74,1376,96.0,Law,1,2,1.0,5,6,1,Illinois,1
ST5033,Female,26,3.68,1103,90.0,Business,1,0,1.0,2,10,1,New York,0
ST5034,Female,21,3.73,1384,83.0,Arts,0,3,0,3,2,1,Illinois,1
ST5035,Female,24,2.96,1564,93.0,Business,0,2,0,10,4,0,California,1
ST5036,Male,18,3.34,1323,81.0,Medicine,1,3,0,6,1,1,New York,1
ST5037,Other,31,2.81,1467,94.0,Science,0,4,1.0,7,4,1,California,1
ST5038,Male,23,2.77,1194,117.0,Arts,1,1,1.0,9,10,1,California,0
ST5039,Male,22,3.61,1268,83.0,Engineering,1,3,1.0,3,4,1,California,1
ST5040,Other,19,3.36,1369,91.0,Medicine,0,0,1.0,9,7,0,Florida,0
ST5041,Male,26,3.05,1373,108.0,Engineering,0,3,1.0,6,8,1,Illinois,1
ST5042,Female,27,3.95,1538,108.0,Arts,0,0,1.0,3,9,1,Texas,1
ST5043,Female,23,2.87,1462,120.0,Medicine,1,3,0,4,7,0,California,1
ST5044,Other,19,3.23,1453,116.0,Business,1,0,0,8,6,0,California,1
ST5045,Female,23,2.84,1385,107.0,Engineering,1,3,1.0,4,2,1,Illinois,0
ST5046,Other,30,3.89,1396,96.0,Business,1,4,0,7,8,1,Florida,1
ST5047,Other,26,3.42,1367,97.0,Medicine,1,1,0,9,5,0,Illinois,1
ST5048,Other,21,3.42,1138,110.0,Arts,0,0,0,5,9,1,Florida,0
ST5049,Female,33,2.9,1267,96.0,Engineering,0,3,0,2,9,1,Illinois,0
ST5050,Male,24,3.88,1462,116.0,Arts,1,2,0,5,8,1,California,1
ST5051,Other,22,3.57,1150,114.0,Arts,0,0,1.0,1,5,0,California,0
ST5052,Other,32,3.38,1069,112.0,Medicine,1,0,0,5,1,0,California,0
ST5053,Other,23,2.96,1474,115.0,Arts,0,2,1.0,9,7,0,New York,1
ST5054,Other,31,3.23,1192,119.0,Medicine,1,3,0,6,1,1,Illinois,0
ST5055,Other,28,2.8,1545,104.0,Science,1,2,1.0,7,3,1,New York,1
ST5056,Female,20,3.81,1264,82.0,Arts,0,4,0,3,6,1,Texas,1
ST5057,Male,20,3.24,1185,93.0,Engineering,0,1,1.0,7,5,0,Texas,1
ST5058,Other,27,2.81,1384,108.0,Law,1,0,0,4,4,1,Texas,0
ST5059,Other,17,3.09,1161,83.0,Medicine,1,2,0,2,1,1,California,0
ST5060,Male,26,3.18,1483,91.0,Science,0,1,1.0,2,5,1,Illinois,0
ST5061,Male,21,2.84,1449,98.0,Law,0,3,0,4,9,0,Illinois,1
ST5062,Other,23,3.64,1341,116.0,Medicine,0,4,1.0,3,1,1,Illinois,1
ST5063,Other,34,3.48,1024,92.0,Engineering,1,1,1.0,8,1,0,Texas,0
ST5064,Male,28,2.89,1274,116.0,Law,0,0,1.0,3,3,0,Illinois,0
ST5065,Male,28,3.95,1273,112.0,Engineering,0,3,1.0,1,3,1,New York,1
ST5066,Other,31,3.87,1184,84.0,Business,1,2,0,2,7,1,California,1
ST5067,Female,23,3.47,1037,112.0,Law,0,2,1.0,5,1,1,Illinois,0
ST5068,Male,27,3.45,1268,91.0,Science,0,1,0,9,2,1,California,0
ST5069,Male,30,3.45,1108,96.0,Arts,1,1,1.0,10,1,0,Texas,1
ST5070,Male,17,3.48,1558,80.0,Business,0,1,0,1,8,0,New York,1
ST5071,Male,27,3.9,1448,97.0,Medicine,1,4,0,3,1,1,Florida,1
ST5072,Male,32,3.19,1521,116.0,Science,1,3,0,3,4,1,New York,1
ST5073,Male,22,3.81,1302,83.0,Business,1,2,1.0,1,6,0,Texas,1
ST5074,Other,29,3.02,1036,84.0,Science,0,1,1.0,1,10,1,California,0
ST5075,Other,22,3.44,1451,,Science,1,2,0,9,9,0,New York,1
ST5076,Other,33,2.66,1600,110.0,Engineering,0,4,0,4,10,1,Florida,1
ST5077,Male,21,2.61,1075,119.0,Law,1,0,0,5,6,0,Illinois,0
ST5078,Other,31,2.51,1553,120.0,Arts,0,1,0,9,4,1,Florida,0
ST5079,Other,34,3.67,1414,98.0,Business,1,1,1.0,1,8,0,Texas,1
ST5080,Other,31,3.27,1513,107.0,Arts,0,1,1.0,5,9,0,Texas,1
ST5081,Other,33,2.82,1132,116.0,Science,0,0,1.0,9,4,1,Florida,0
ST5082,Female,22,3.73,1455,101.0,Law,1,2,0,9,1,0,California,1
ST5083,Other,27,3.12,1240,105.0,Medicine,1,3,0,10,2,1,Illinois,1
ST5084,Female,32,3.25,1156,109.0,Science,1,4,1.0,7,5,0,New York,1
ST5085,Female,18,2.9,1223,101.0,Arts,0,4,0,1,9,1,California,1
ST5086,Female,31,2.67,1196,120.0,Law,1,2,1.0,5,10,0,California,0
ST5087,Other,32,3.08,1336,95.0,Business,1,1,0,9,10,0,New York,1
ST5088,Female,28,3.16,1091,114.0,Business,1,2,1.0,1,1,1,New York,0
ST5089,Other,33,3.33,1426,107.0,Law,1,2,0,6,2,1,California,1
ST5090,Other,25,2.66,1353,117.0,Medicine,1,0,0,4,3,0,Illinois,0
ST5091,Female,29,2.9,1412,110.0,Law,1,0,0,3,9,0,New York,0
ST5092,Male,28,3.62,1195,119.0,Medicine,1,4,0,10,3,1,New York,1
ST5093,Male,31,3.83,1543,109.0,Arts,0,4,0,1,3,0,Florida,1
ST5094,Male,23,3.29,1415,110.0,Engineering,0,4,1.0,8,9,1,Florida,1
ST5095,Female,30,3.16,1253,108.0,Engineering,0,4,0,2,5,1,Texas,1
ST5096,Female,19,3.33,1300,92.0,Medicine,0,2,1.0,1,6,1,Texas,0
ST5097,Female,30,2.83,1408,,Law,0,4,1.0,8,8,1,New York,1
ST5098,Other,23,3.68,1235,,Science,1,1,0,8,10,0,New York,1
ST5099,Other,24,2.93,1588,,Medicine,0,3,0,10,3,0,Texas,0
ST5100,Female,22,2.63,1506,83.0,Medicine,0,1,1.0,2,3,0,California,0
ST5101,Female,33,3.97,1061,106.0,Science,1,3,0,3,9,0,Texas,1
ST5102,Other,31,2.84,1073,105.0,Arts,0,3,0,4,3,1,California,0
ST5103,Female,33,3.92,1588,115.0,Business,0,3,0,1,10,1,New York,1
ST5104,Other,18,3.57,1331,102.0,Arts,1,2,1.0,4,3,0,California,1
ST5105,Female,22,3.35,1119,106.0,Science,0,0,1.0,5,9,1,Texas,0
ST5106,Other,18,2.57,1184,96.0,Business,0,3,0,8,8,1,New York,0
ST5107,Male,20,3.33,1396,97.0,Medicine,0,3,0,7,8,0,California,1
ST5108,Female,34,3.19,1275,81.0,Engineering,1,0,1.0,7,9,1,California,0
ST5109,Male,17,3.63,1126,89.0,Law,1,3,0,1,4,1,Texas,0
ST5110,Female,21,2.68,1406,84.0,Science,0,0,0,10,1,1,Florida,0
ST5111,Male,22,3.55,1540,84.0,Medicine,1,2,1.0,8,1,1,Florida,1
ST5112,Male,25,3.89,1476,101.0,Law,0,1,1.0,1,10,0,Florida,1
ST5113,Male,25,3.64,1512,112.0,Law,0,2,0,6,4,1,New York,1
ST5114,Female,17,3.33,1066,105.0,Science,1,3,0,2,8,1,Illinois,0
ST5115,Female,22,3.45,1280,89.0,Business,1,0,1.0,4,10,0,California,1
ST5116,Male,30,3.07,1488,118.0,Medicine,1,2,0,5,2,1,Florida,1
ST5117,Male,27,3.36,1008,90.0,Science,1,4,0,8,1,1,Illinois,1
ST5118,Other,26,3.65,1300,116.0,Engineering,0,3,0,4,9,0,New York,1
ST5119,Other,24,3.49,1596,110.0,Business,0,2,0,10,9,0,California,1
ST5120,Female,25,3.92,1013,80.0,Engineering,0,0,1.0,2,6,0,Texas,0
ST5121,Female,27,3.05,1185,111.0,Science,0,1,0,3,6,0,Illinois,0
ST5122,Male,30,3.41,1328,93.0,Law,1,4,0,4,7,1,Florida,1
ST5123,Other,23,2.99,1381,106.0,Engineering,1,0,1.0,2,10,0,California,0
ST5124,Male,17,4.0,1099,81.0,Science,1,1,0,10,2,0,Illinois,1
ST5125,Male,22,3.97,1377,91.0,Engineering,1,4,1.0,5,5,1,New York,1
ST5126,Male,31,3.36,1413,102.0,Medicine,0,3,1.0,9,7,0,Florida,1
ST5127,Other,26,2.89,1039,85.0,Medicine,0,1,1.0,6,7,0,Texas,0
ST5128,Other,26,3.52,1394,94.0,Law,0,0,1.0,1,7,1,California,1
ST5129,Male,20,2.9,1277,96.0,Law,0,0,1.0,1,5,0,California,0
ST5130,Female,25,2.92,1156,119.0,Arts,1,3,0,1,4,1,Illinois,0
ST5131,Female,32,2.77,1532,91.0,Engineering,1,1,1.0,9,1,1,California,0
ST5132,Female,28,3.92,1302,105.0,Arts,0,3,1.0,10,1,0,Florida,1
ST5133,Other,30,3.3,1138,118.0,Medicine,1,0,1.0,9,9,0,Texas,1
ST5134,Male,26,2.59,1213,115.0,Law,1,2,0,6,6,1,Texas,0
ST5135,Female,17,2.57,1126,98.0,Engineering,0,1,1.0,9,5,1,Illinois,0
ST5136,Female,18,3.17,1520,102.0,Science,0,2,1.0,3,10,1,Texas,1
ST5137,Other,34,3.17,1127,83.0,Law,1,2,1.0,3,8,0,New York,1
ST5138,Female,17,3.53,1274,100.0,Engineering,0,3,0,8,7,0,Texas,1
ST5139,Male,32,3.52,1036,118.0,Medicine,0,1,1.0,7,6,1,California,0
ST5140,Male,19,2.77,1224,92.0,Law,1,4,1.0,7,9,1,Illinois,1
ST5141,Other,33,2.59,1455,95.0,Arts,1,3,0,6,5,0,California,0
ST5142,Other,27,3.31,1284,114.0,Engineering,1,4,0,6,10,1,Texas,1
ST5143,Male,25,3.85,1568,99.0,Engineering,1,4,1.0,8,10,0,California,1
ST5144,Female,33,3.83,1357,89.0,Science,1,4,1.0,9,1,0,Florida,1
ST5145,Female,32,3.56,1247,93.0,Law,0,1,1.0,1,4,1,Florida,0
ST5146,Other,26,3.71,1080,109.0,Medicine,1,2,1.0,3,4,1,California,1
ST5147,Male,30,3.19,1468,116.0,Law,1,4,1.0,8,9,1,New York,1
ST5148,Other,33,3.67,1091,89.0,Arts,1,2,1.0,4,3,1,New York,0
ST5149,Male,18,2.79,1028,87.0,Medicine,0,0,0,9,10,1,Florida,0
ST5150,Other,28,2.89,1492,108.0,Arts,0,1,0,8,2,1,California,0
ST5151,Male,19,3.15,1032,101.0,Science,0,0,1.0,6,6,1,New York,0
ST5152,Male,34,2.94,1285,84.0,Arts,0,0,0,2,10,1,Illinois,0
ST5153,Other,33,3.63,1510,82.0,Law,0,3,0,9,2,1,Florida,1
ST5154,Male,24,2.83,1294,94.0,Law,1,3,0,5,5,0,Florida,1
ST5155,Male,34,2.99,1553,95.0,Arts,1,2,0,6,7,1,New York,1
ST5156,Other,24,2.51,1292,117.0,Science,0,1,1.0,5,2,1,New York,0
ST5157,Male,24,2.96,1285,86.0,Law,1,0,1.0,4,1,0,Illinois,0
ST5158,Other,27,3.72,1192,116.0,Engineering,1,2,1.0,5,5,1,Texas,1
ST5159,Other,21,3.59,1566,98.0,Business,1,4,1.0,3,2,0,Florida,1
ST5160,Female,20,3.82,1341,102.0,Business,1,1,0,3,1,1,California,1
ST5161,Other,28,3.98,1314,83.0,Law,0,0,0,8,6,1,Texas,1
ST5162,Female,28,3.78,1335,101.0,Arts,0,2,0,2,5,1,Florida,0
ST5163,Male,25,2.53,1302,81.0,Business,1,1,0,5,7,1,Illinois,0
ST5164,Female,21,2.98,1397,98.0,Medicine,0,0,1.0,8,5,0,California,0
ST5165,Female,27,2.95,1397,86.0,Engineering,1,2,1.0,9,4,1,California,1
ST5166,Female,21,3.16,1548,108.0,Business,1,2,0,10,7,1,New York,1
ST5167,Female,34,2.73,1179,81.0,Science,0,2,1.0,6,3,0,Texas,0
ST5168,Male,28,2.9,1101,,Business,1,2,0,2,8,1,California,0
ST5169,Female,28,2.64,1227,95.0,Arts,1,2,0,4,8,0,Texas,0
ST5170,Other,34,3.35,1487,83.0,Science,0,1,,6,7,0,California,1
ST5171,Other,19,2.71,1273,83.0,Engineering,0,4,0,3,2,1,Illinois,0
ST5172,Female,17,2.83,1119,99.0,Business,0,1,0,8,9,0,California,0
ST5173,Other,34,2.52,1196,89.0,Engineering,0,4,0,3,10,1,Illinois,0
ST5174,Female,24,3.13,1339,95.0,Arts,1,3,0,5,10,1,New York,1
ST5175,Female,33,3.29,1572,96.0,Arts,0,1,0,3,9,0,New York,1
ST5176,Male,24,2.57,1347,89.0,Law,1,1,0,1,3,1,California,0
ST5177,Other,18,3.69,1211,83.0,Arts,0,1,1.0,4,9,1,Texas,1
ST5178,Other,19,3.85,1157,117.0,Arts,1,1,0,4,9,1,California,0
ST5179,Male,28,2.72,1018,84.0,Law,0,0,0,7,2,1,California,0
ST5180,Male,21,3.49,1199,114.0,Arts,1,2,0,4,9,1,Florida,1
ST5181,Other,20,3.72,1270,101.0,Business,1,0,0,3,1,1,New York,0
ST5182,Female,26,3.81,1506,105.0,Engineering,0,3,1.0,9,10,1,California,1
ST5183,Male,30,3.31,1588,95.0,Medicine,0,4,1.0,10,9,1,Texas,1
ST5184,Male,27,2.64,1108,110.0,Engineering,1,3,0,9,1,1,California,0
ST5185,Other,25,2.64,1149,88.0,Medicine,1,2,0,2,5,0,Florida,0
ST5186,Male,20,3.38,1486,105.0,Science,1,1,0,10,10,1,New York,1
ST5187,Male,23,2.58,1231,108.0,Business,1,1,1.0,5,6,0,Texas,0
ST5188,Other,24,3.45,1084,113.0,Arts,0,1,0,6,9,1,Texas,0
ST5189,Other,20,3.72,1050,108.0,Science,1,2,1.0,3,3,1,Illinois,1
ST5190,Male,22,3.73,1515,102.0,Arts,1,0,0,2,6,1,Florida,1
ST5191,Other,23,2.87,1568,80.0,Medicine,1,4,1.0,7,5,0,Illinois,1
ST5192,Male,34,3.88,1536,89.0,Arts,1,4,1.0,10,5,1,New York,1
