customer_id,gender,age,region,customer_tenure_months,subscription_type,monthly_charges,num_support_tickets,service_calls_last_6_months,contract_type,payment_method,auto_renewal_enabled,multiple_services,active_last_month,login_frequency_per_week,usage_minutes_per_month,plan_changes_in_last_year,total_charges,churn
C4909,Other,45,West,54,Basic,25.92,1,12,Month-to-Month,Bank Transfer,0,1,1,4.0,3441.53,0,1410.47,0
C4910,Male,35,East,69,Enterprise,29.61,3,8,Month-to-Month,PayPal,0,0,1,7.0,3826.0,3,1999.4,0
C4911,Female,45,South,68,Basic,54.65,0,2,2-Year,Bank Transfer,0,1,1,2.0,1542.87,4,3680.99,0
C4912,Female,47,West,68,Premium,28.39,0,12,1-Year,Bank Transfer,0,1,1,1.0,1110.03,1,1948.79,0
C4913,Female,44,Central,52,Basic,29.17,5,13,1-Year,Bank Transfer,1,1,0,13.0,4527.69,0,1521.18,0
C4914,Female,29,West,50,Premium,73.23,7,3,2-Year,Debit Card,0,0,1,16.0,2417.52,2,3670.02,0
C4915,Other,79,East,62,Enterprise,110.94,0,7,Month-to-Month,Debit Card,0,0,1,9.0,4382.43,1,6879.07,0
C4916,Other,18,West,71,Premium,51.03,1,10,1-Year,Bank Transfer,1,0,0,18.0,4460.18,4,3652.1,0
C4917,Other,44,North,1,Basic,44.42,7,2,1-Year,Credit Card,0,0,1,17.0,1980.24,3,11.84,0
C4918,Female,22,North,8,Enterprise,95.25,4,3,2-Year,Bank Transfer,1,1,0,14.0,1093.16,0,806.01,1
C4919,Other,31,East,36,Premium,46.62,5,6,1-Year,Bank Transfer,1,1,1,8.0,833.75,0,1691.32,0
C4920,Female,35,Central,35,Basic,37.61,1,13,Month-to-Month,PayPal,0,0,0,12.0,3553.24,3,1360.7,1
C4921,Male,46,West,69,Enterprise,87.29,4,12,1-Year,PayPal,0,0,0,9.0,1252.49,0,6005.96,0
C4922,Male,19,South,54,Basic,99.64,0,7,1-Year,PayPal,0,0,0,18.0,1327.44,4,5343.09,0
C4923,Other,45,East,58,Basic,95.9,6,8,Month-to-Month,Credit Card,1,1,0,0,2948.84,0,5518.29,1
C4924,Male,43,East,38,Standard,92.35,8,8,2-Year,Credit Card,0,1,1,13.0,3604.45,1,3553.92,0
C4925,Female,28,South,42,Standard,83.62,8,14,1-Year,Bank Transfer,1,0,0,15.0,1246.57,1,3560.12,0
C4926,Female,39,North,17,Enterprise,112.74,7,7,Month-to-Month,Bank Transfer,0,1,0,21.0,1237.08,2,1930.53,1
C4927,Female,46,West,29,Standard,30.8,4,2,Month-to-Month,Debit Card,1,0,0,7.0,1841.35,2,906.56,1
C4928,Male,46,North,11,Enterprise,48.58,4,5,1-Year,PayPal,1,0,0,5.0,4953.73,2,560.52,0
C4929,Male,59,South,40,Basic,61.17,0,11,Month-to-Month,Bank Transfer,0,0,0,23.0,4580.34,1,2430.84,0
C4930,Other,46,South,65,Premium,96.9,5,1,1-Year,Debit Card,1,0,1,17.0,4724.52,1,6316.71,0
C4931,Other,78,East,43,Basic,116.2,8,3,Month-to-Month,Bank Transfer,0,1,1,2.0,3451.1,1,4979.21,1
C4932,Male,70,East,17,Basic,55.2,4,0,1-Year,PayPal,1,1,0,19.0,164.19,1,931.98,0
C4933,Female,22,South,48,Enterprise,26.13,2,13,2-Year,Credit Card,0,1,0,19.0,3984.87,0,1252.46,0
C4934,Female,34,South,14,Enterprise,101.29,2,7,Month-to-Month,Debit Card,1,1,0,10.0,4116.79,0,1370.2,1
C4935,Other,20,North,58,Standard,71.34,7,13,1-Year,Debit Card,0,1,1,22.0,2175.75,2,4162.22,0
C4936,Female,73,West,57,Basic,84.44,8,1,Month-to-Month,Bank Transfer,1,0,0,0,2606.96,1,4807.14,0
C4937,Other,57,West,44,Basic,23.52,3,13,2-Year,Credit Card,0,1,1,20.0,,1,1079.01,0
C4938,Female,60,North,2,Premium,97.39,1,6,Month-to-Month,Debit Card,0,0,0,9.0,2510.88,4,235.71,1
C4939,Female,21,South,71,Premium,76.46,5,8,1-Year,Bank Transfer,1,1,1,12.0,3270.92,0,5472.7,0
C4940,Male,72,West,39,Premium,108.98,4,13,2-Year,PayPal,0,0,1,5.0,2589.52,1,4240.58,0
C4941,Female,72,Central,37,Basic,80.47,6,11,Month-to-Month,PayPal,1,1,1,15.0,237.64,1,2956.88,1
C4942,Female,20,West,56,Standard,59.24,0,7,Month-to-Month,Bank Transfer,1,1,1,3.0,373.29,0,3350.58,0
C4943,Other,27,East,64,Basic,98.42,1,14,2-Year,PayPal,0,0,0,17.0,1096.64,0,6314.93,0
C4944,Other,73,South,26,Basic,73.36,9,5,2-Year,PayPal,0,0,1,23.0,,4,1885.77,0
C4945,Male,71,Central,63,Premium,94.12,0,10,1-Year,Debit Card,1,1,1,6.0,4222.91,2,5928.79,0
C4946,Female,19,North,71,Standard,85.39,1,9,Month-to-Month,Credit Card,0,1,0,15.0,,0,6018.59,0
C4947,Male,69,Central,52,Basic,97.3,0,1,Month-to-Month,Credit Card,0,0,0,1.0,1449.61,4,5023.99,1
C4948,Male,21,East,12,Standard,60.61,9,10,1-Year,Debit Card,0,1,1,12.0,233.65,0,751.96,0
C4949,Male,31,East,29,Premium,85.38,5,0,2-Year,Credit Card,1,1,1,10.0,1760.32,0,2508.42,0
C4950,Other,42,South,56,Enterprise,93.41,1,14,2-Year,Debit Card,0,0,0,1.0,1884.08,3,5217.24,0
C4951,Female,44,Central,15,Basic,40.25,5,2,1-Year,Credit Card,0,1,1,11.0,396.6,2,554.29,0
C4952,Male,66,West,51,Premium,26.65,0,7,1-Year,Debit Card,1,1,1,9.0,1297.72,3,1360.06,0
C4953,Other,35,North,70,Standard,29.6,5,11,2-Year,PayPal,1,0,1,21.0,4125.64,2,2040.27,0
C4954,Female,19,North,69,Standard,30.59,9,8,1-Year,PayPal,0,1,0,2.0,4197.71,2,2113.0,0
C4955,Other,60,North,12,Premium,88.26,9,6,1-Year,Debit Card,1,1,1,13.0,786.09,0,1022.41,0
C4956,Male,77,East,5,Enterprise,83.4,0,6,Month-to-Month,Bank Transfer,1,1,1,,4550.76,0,387.01,1
C4957,Other,28,East,29,Premium,32.63,5,7,2-Year,Debit Card,0,0,1,11.0,2062.63,4,922.06,0
C4958,Male,47,South,1,Enterprise,79.65,2,8,Month-to-Month,PayPal,0,1,1,6.0,912.12,0,79.08,0
C4959,Male,58,East,63,Enterprise,82.79,1,13,1-Year,Debit Card,1,0,0,14.0,4648.21,2,5204.44,0
C4960,Other,45,North,8,Standard,112.77,0,1,1-Year,Credit Card,1,0,1,16.0,1435.74,3,894.82,0
C4961,Male,72,West,50,Premium,70.43,0,5,Month-to-Month,Debit Card,1,1,0,24.0,3921.87,1,3504.16,1
C4962,Male,65,West,56,Enterprise,31.97,3,2,1-Year,Debit Card,0,1,0,19.0,4792.99,1,1761.08,0
C4963,Female,67,North,63,Standard,69.96,6,10,1-Year,PayPal,1,0,1,6.0,2065.42,2,4446.82,0
C4964,Female,62,North,46,Basic,90.68,2,5,1-Year,PayPal,1,1,1,4.0,4016.6,0,4187.43,0
C4965,Male,34,West,45,Premium,105.65,1,2,1-Year,PayPal,0,0,1,21.0,956.02,2,4763.91,0
C4966,Male,53,West,11,Enterprise,87.79,6,9,1-Year,Debit Card,0,1,1,10.0,844.65,3,976.93,0
C4967,Other,70,East,1,Premium,58.66,1,12,2-Year,PayPal,0,1,0,0,4608.14,2,61.31,1
C4968,Female,41,South,59,Premium,78.1,0,4,2-Year,Debit Card,1,0,0,14.0,3620.88,0,4615.72,0
C4969,Male,46,North,72,Enterprise,58.48,8,9,Month-to-Month,Bank Transfer,1,1,1,17.0,1338.98,2,4163.54,0
C4970,Other,62,South,42,Premium,36.89,9,4,1-Year,Bank Transfer,1,1,1,23.0,843.93,3,1549.2,0
C4971,Female,61,North,60,Premium,84.97,0,4,2-Year,Debit Card,0,0,1,2.0,3903.34,0,5098.67,0
C4972,Male,72,Central,64,Enterprise,109.16,0,14,2-Year,Credit Card,1,0,0,13.0,1201.0,3,6949.98,0
C4973,Female,68,West,1,Standard,26.27,0,0,2-Year,Debit Card,0,0,1,6.0,2550.72,2,67.17,0
C4974,Female,28,East,4,Enterprise,38.91,7,11,2-Year,Bank Transfer,1,0,1,6.0,,1,108.45,0
C4975,Female,62,South,49,Premium,85.65,9,5,Month-to-Month,Bank Transfer,1,0,1,19.0,3977.99,1,4161.1,1
C4976,Other,39,West,51,Premium,96.79,0,12,1-Year,Bank Transfer,0,0,1,24.0,968.96,4,4950.12,0
C4977,Male,69,South,28,Enterprise,101.69,8,3,Month-to-Month,Bank Transfer,0,0,1,,1675.98,0,2825.93,1
C4978,Female,53,North,9,Enterprise,92.94,5,4,2-Year,Debit Card,1,1,0,21.0,2142.89,0,791.88,0
C4979,Other,40,East,6,Standard,118.03,1,14,1-Year,PayPal,0,0,1,11.0,438.45,3,737.07,0
C4980,Female,51,West,53,Basic,77.59,1,8,Month-to-Month,Bank Transfer,1,1,0,10.0,2686.85,2,4100.77,1
C4981,Other,30,East,39,Enterprise,59.31,9,4,2-Year,Bank Transfer,1,0,0,16.0,3515.88,4,2316.32,0
C4982,Female,23,North,29,Basic,109.17,5,11,Month-to-Month,Credit Card,1,0,0,16.0,4438.66,4,3182.05,1
C4983,Other,52,South,26,Enterprise,24.95,9,8,2-Year,Debit Card,0,0,0,21.0,3242.33,0,669.29,0
C4984,Male,71,West,60,Standard,106.02,9,13,Month-to-Month,Bank Transfer,0,1,0,18.0,1740.16,1,6355.9,1
C4985,Male,65,Central,8,Standard,64.42,1,5,2-Year,Credit Card,1,1,0,16.0,1980.38,2,481.12,0
C4986,Other,69,West,45,Premium,31.03,7,12,Month-to-Month,Bank Transfer,0,1,1,18.0,1930.42,3,1434.5,0
C4987,Other,53,South,42,Standard,58.35,2,2,2-Year,Debit Card,1,1,1,4.0,227.7,3,2431.73,0
C4988,Other,73,East,41,Standard,114.89,8,9,2-Year,Bank Transfer,1,0,0,10.0,,4,4679.08,1
C4989,Female,59,North,48,Enterprise,72.63,6,12,2-Year,Bank Transfer,1,1,1,6.0,4864.27,0,3436.66,0
C4990,Other,59,South,9,Enterprise,93.08,4,7,2-Year,Bank Transfer,1,1,1,24.0,2503.48,4,841.89,0
C4991,Female,65,Central,46,Premium,116.3,8,6,Month-to-Month,Credit Card,1,1,1,15.0,1769.04,0,5336.31,1
C4992,Male,60,North,30,Enterprise,108.05,9,10,2-Year,Debit Card,1,1,1,21.0,1891.81,3,3207.45,0
C4993,Female,39,Central,43,Enterprise,117.89,0,13,Month-to-Month,Credit Card,0,0,0,18.0,3716.4,3,5021.77,1
C4994,Male,42,South,19,Basic,83.13,1,12,2-Year,PayPal,0,0,0,13.0,4586.67,3,1576.3,0
C4995,Other,18,South,58,Standard,92.19,2,1,2-Year,PayPal,0,1,1,18.0,2174.0,4,5319.37,0
C4996,Male,42,South,8,Premium,100.36,7,5,1-Year,Bank Transfer,1,1,0,5.0,615.55,3,826.17,1
C4997,Female,37,Central,52,Premium,112.77,9,2,1-Year,PayPal,0,1,1,1.0,4229.44,3,5836.09,0
C4998,Other,69,Central,62,Premium,22.53,6,12,1-Year,Credit Card,1,0,1,14.0,1455.97,0,1385.13,0
C4999,Other,52,North,50,Standard,24.24,2,6,Month-to-Month,Credit Card,0,1,0,20.0,3780.41,3,1255.93,0
C5000,Female,35,West,54,Premium,87.98,7,8,Month-to-Month,PayPal,1,0,0,15.0,1466.68,0,4752.19,1
C5001,Other,63,West,12,Premium,42.17,6,14,Month-to-Month,Bank Transfer,0,0,1,6.0,4825.45,4,532.71,1
C5002,Male,73,Central,64,Standard,71.74,7,0,Month-to-Month,Credit Card,0,0,0,24.0,4915.89,2,4579.55,0
C5003,Other,61,Central,4,Premium,37.53,4,9,Month-to-Month,PayPal,1,0,1,4.0,2993.41,0,120.46,0
C5004,Male,31,South,18,Enterprise,43.56,6,5,Month-to-Month,PayPal,0,1,0,24.0,4870.87,4,801.39,1
C5005,Female,29,South,66,Standard,106.87,9,12,2-Year,Credit Card,0,1,0,22.0,4193.55,1,7023.24,0
C5006,Male,60,East,70,Premium,26.81,1,3,1-Year,Debit Card,0,1,1,23.0,1277.96,4,1854.56,0
C5007,Female,28,Central,26,Standard,76.05,8,12,2-Year,Bank Transfer,1,1,0,15.0,3591.68,0,1948.05,0
C5008,Other,25,North,1,Standard,76.67,6,6,2-Year,PayPal,1,0,0,0,1777.18,1,69.03,1
C5009,Male,43,Central,72,Premium,40.67,4,9,1-Year,Debit Card,0,1,1,10.0,1514.32,3,2943.99,0
C5010,Male,49,East,22,Basic,59.21,2,12,Month-to-Month,Debit Card,0,0,1,11.0,4793.73,0,1351.39,0
C5011,Other,26,West,26,Premium,106.37,2,13,2-Year,PayPal,1,0,0,20.0,2384.99,2,2719.38,1
C5012,Male,73,East,20,Enterprise,116.23,6,12,2-Year,PayPal,1,0,0,24.0,1791.78,1,2343.62,1
C5013,Other,38,East,9,Enterprise,25.93,9,4,1-Year,Credit Card,0,1,0,11.0,2728.59,0,262.7,0
C5014,Other,44,North,71,Premium,119.74,9,13,Month-to-Month,Bank Transfer,1,1,0,19.0,4998.25,0,8510.39,1
C5015,Female,67,Central,60,Basic,39.97,3,12,2-Year,Credit Card,0,0,0,8.0,1606.6,4,2431.48,0
C5016,Male,44,South,57,Enterprise,105.63,0,12,1-Year,PayPal,1,1,1,1.0,4506.85,0,6067.68,0
C5017,Male,68,East,57,Standard,101.27,7,10,1-Year,Bank Transfer,0,1,0,19.0,518.62,2,5723.17,0
C5018,Female,58,East,31,Basic,112.69,6,8,2-Year,Credit Card,1,0,0,17.0,1978.37,4,3457.07,1
C5019,Male,76,Central,25,Premium,62.49,8,8,Month-to-Month,Bank Transfer,1,0,1,0,4347.43,4,1582.18,1
C5020,Female,26,South,4,Premium,92.96,2,1,2-Year,Debit Card,0,1,0,6.0,294.21,0,411.06,1
C5021,Male,35,West,39,Basic,26.76,6,9,1-Year,PayPal,1,0,0,7.0,1140.46,4,1008.87,0
C5022,Male,33,North,48,Premium,25.28,0,1,2-Year,Credit Card,1,0,1,,770.46,2,1228.53,0
C5023,Male,62,North,49,Premium,65.58,6,5,1-Year,Credit Card,0,0,0,0,2089.91,1,3176.03,0
C5024,Female,46,North,65,Premium,114.67,6,12,Month-to-Month,PayPal,0,0,1,11.0,4246.24,1,7423.48,1
C5025,Female,57,North,15,Premium,22.21,5,6,Month-to-Month,Credit Card,1,1,0,13.0,3158.37,0,340.65,1
C5026,Other,69,West,6,Premium,24.03,5,8,1-Year,Credit Card,1,1,0,14.0,797.61,3,185.09,0
C5027,Male,62,West,36,Premium,39.58,0,11,1-Year,Bank Transfer,1,0,1,17.0,3316.13,1,1421.2,0
C5028,Other,32,East,72,Enterprise,106.33,6,5,1-Year,Debit Card,1,1,0,0,2416.01,1,7703.88,0
C5029,Other,60,West,28,Enterprise,66.14,3,3,Month-to-Month,PayPal,1,1,0,20.0,,4,1832.9,1
C5030,Female,28,Central,4,Enterprise,100.33,0,1,2-Year,Credit Card,0,0,0,13.0,2811.68,1,370.6,1
C5031,Male,24,East,68,Enterprise,34.27,1,7,1-Year,Credit Card,1,0,0,0,3712.4,3,2287.3,0
C5032,Female,75,South,36,Enterprise,88.77,8,10,Month-to-Month,Debit Card,0,0,0,20.0,2920.38,3,3240.22,1
C5033,Male,38,East,19,Standard,96.27,8,0,2-Year,Debit Card,1,1,1,20.0,3270.74,4,1836.99,0
C5034,Other,46,Central,27,Standard,62.12,9,6,1-Year,Credit Card,1,0,0,6.0,4268.61,3,1662.75,1
C5035,Other,49,East,61,Premium,23.49,7,5,Month-to-Month,Credit Card,0,0,0,3.0,2343.78,3,1399.83,0
C5036,Female,71,West,70,Basic,65.89,4,6,2-Year,Debit Card,1,1,1,0,1304.91,0,4569.31,0
C5037,Male,18,East,26,Basic,56.95,1,2,1-Year,Bank Transfer,0,1,1,3.0,3833.48,3,1467.4,0
C5038,Female,71,South,25,Premium,33.07,5,14,Month-to-Month,PayPal,0,1,1,11.0,,0,856.07,1
C5039,Male,57,North,16,Enterprise,80.05,3,11,Month-to-Month,Credit Card,0,0,0,2.0,2351.99,4,1325.77,1
C5040,Male,74,North,40,Enterprise,95.98,9,3,2-Year,Debit Card,1,0,1,,3795.33,4,3812.13,0
C5041,Male,34,South,41,Premium,107.72,8,10,1-Year,PayPal,1,0,1,0,1569.62,4,4460.19,0
C5042,Male,23,South,29,Enterprise,43.0,3,0,1-Year,Bank Transfer,0,0,0,19.0,902.81,3,1277.23,0
C5043,Other,48,North,38,Enterprise,47.94,6,3,1-Year,Bank Transfer,0,0,1,1.0,363.25,3,1835.58,0
C5044,Female,55,North,12,Standard,90.05,9,0,Month-to-Month,Credit Card,1,1,0,13.0,3620.02,2,1038.2,1
C5045,Other,62,East,20,Premium,108.96,2,9,Month-to-Month,Debit Card,0,1,1,19.0,1154.15,3,2158.8,1
C5046,Female,60,North,2,Basic,23.17,1,9,2-Year,Bank Transfer,1,1,1,,1321.01,4,15.3,0
C5047,Other,68,North,69,Premium,105.94,7,9,Month-to-Month,Bank Transfer,0,0,1,8.0,850.81,0,7327.09,0
C5048,Other,74,East,26,Enterprise,55.1,3,5,1-Year,Credit Card,0,1,1,18.0,2982.77,3,1464.44,0
C5049,Female,51,West,42,Enterprise,109.23,8,4,2-Year,Credit Card,1,0,1,15.0,256.49,3,4583.01,0
C5050,Other,20,East,34,Premium,71.03,7,6,1-Year,Credit Card,1,1,1,19.0,281.38,0,2440.11,0
C5051,Female,55,North,26,Enterprise,51.64,0,12,Month-to-Month,Bank Transfer,1,0,0,3.0,,2,1360.98,1
C5052,Other,74,South,35,Standard,62.66,9,7,1-Year,Debit Card,0,1,0,4.0,1957.6,0,2171.87,0
C5053,Male,18,West,60,Enterprise,67.28,2,8,1-Year,Bank Transfer,0,1,1,6.0,3721.72,4,4029.63,0
C5054,Other,45,South,65,Basic,95.36,4,14,1-Year,Debit Card,1,1,0,2.0,3487.86,0,6225.76,0
C5055,Other,29,South,7,Standard,52.73,7,10,1-Year,Bank Transfer,0,0,1,5.0,4150.65,0,400.45,0
C5056,Male,58,North,27,Standard,97.64,5,0,1-Year,Credit Card,1,0,1,22.0,,2,2679.55,0
C5057,Other,35,West,13,Premium,95.64,1,5,1-Year,Bank Transfer,1,0,1,19.0,2841.94,4,1208.16,0
C5058,Other,46,North,65,Basic,32.65,2,1,Month-to-Month,Credit Card,0,0,1,13.0,3515.23,4,2075.82,0
C5059,Other,59,Central,33,Basic,91.79,9,12,Month-to-Month,Debit Card,1,0,0,17.0,4438.54,4,3046.71,1
C5060,Male,66,West,68,Basic,109.09,7,12,2-Year,Credit Card,1,1,0,,4132.66,2,7390.03,0
C5061,Female,30,North,60,Standard,82.15,1,10,Month-to-Month,PayPal,1,1,1,18.0,2384.93,4,4891.95,0
C5062,Female,69,North,20,Basic,112.38,2,6,1-Year,Bank Transfer,1,0,1,5.0,3726.51,2,2220.43,0
C5063,Female,30,North,24,Enterprise,47.53,7,2,2-Year,Bank Transfer,1,1,1,7.0,3661.35,2,1159.24,0
C5064,Female,37,South,43,Premium,56.51,3,11,2-Year,Bank Transfer,0,0,0,7.0,4920.88,0,2465.56,0
C5065,Male,69,East,68,Standard,60.82,5,7,Month-to-Month,Debit Card,1,0,1,20.0,3568.66,3,4162.77,0
C5066,Other,67,Central,47,Enterprise,108.69,1,0,Month-to-Month,Bank Transfer,0,0,0,1.0,2335.95,4,5079.89,1
C5067,Other,66,North,52,Basic,99.92,7,5,1-Year,Credit Card,0,0,0,19.0,3668.72,2,5173.01,0
C5068,Other,47,Central,27,Premium,115.33,6,12,2-Year,Credit Card,1,0,0,24.0,3043.51,0,3153.93,1
C5069,Other,51,Central,21,Premium,87.72,8,14,1-Year,PayPal,1,0,0,8.0,494.85,2,1818.14,1
C5070,Other,52,East,58,Premium,109.79,2,10,Month-to-Month,PayPal,1,0,1,20.0,3763.6,0,6390.52,0
C5071,Male,69,West,15,Standard,72.23,0,7,1-Year,Debit Card,1,1,0,10.0,3133.29,2,1102.8,0
C5072,Other,41,East,43,Enterprise,58.57,5,1,1-Year,Credit Card,0,0,0,1.0,3140.39,1,2547.91,0
C5073,Female,51,South,34,Enterprise,36.39,2,6,1-Year,Debit Card,1,1,0,7.0,756.31,2,1241.63,0
C5074,Female,58,South,4,Premium,86.46,9,5,Month-to-Month,Bank Transfer,1,1,1,12.0,392.31,3,361.44,1
C5075,Male,75,West,36,Enterprise,79.77,4,0,2-Year,Bank Transfer,1,1,1,23.0,1342.06,0,2888.99,0
C5076,Female,19,West,60,Standard,31.07,0,11,Month-to-Month,Bank Transfer,0,0,0,16.0,1463.59,0,1873.63,0
C5077,Female,37,East,2,Enterprise,67.55,2,11,1-Year,Bank Transfer,1,1,1,9.0,2129.12,2,167.41,0
C5078,Female,34,East,5,Standard,108.01,2,8,Month-to-Month,Credit Card,1,1,1,22.0,1290.32,4,564.24,1
C5079,Other,31,South,52,Premium,76.37,4,7,Month-to-Month,PayPal,0,1,1,4.0,1880.61,3,3978.73,0
C5080,Male,43,South,25,Premium,81.84,7,1,1-Year,PayPal,1,0,1,,4361.67,1,2004.96,0
C5081,Other,23,West,47,Premium,86.12,6,13,Month-to-Month,Bank Transfer,0,0,1,3.0,4367.53,2,4064.18,1
C5082,Female,57,South,55,Basic,48.69,2,6,2-Year,PayPal,0,1,1,8.0,3448.93,2,2681.21,0
C5083,Other,41,Central,27,Standard,50.64,6,1,Month-to-Month,PayPal,1,0,1,20.0,3927.78,3,1336.66,1
C5084,Male,44,West,35,Standard,64.44,1,12,Month-to-Month,PayPal,0,0,1,11.0,4670.63,3,2252.05,0
C5085,Male,72,Central,21,Enterprise,24.84,4,8,Month-to-Month,Debit Card,1,0,0,10.0,4274.05,1,543.51,1
C5086,Male,43,South,54,Enterprise,88.04,0,8,Month-to-Month,Debit Card,1,1,0,0,3196.62,4,4764.93,1
C5087,Male,54,West,72,Standard,25.53,8,0,2-Year,Credit Card,1,0,0,22.0,3515.64,1,1885.79,0
C5088,Other,35,South,32,Standard,30.69,1,13,Month-to-Month,Bank Transfer,0,0,0,4.0,4401.99,0,999.78,0
C5089,Other,39,Central,18,Basic,46.94,4,2,Month-to-Month,Debit Card,0,1,1,11.0,88.15,1,894.05,0
C5090,Other,58,West,23,Basic,116.62,0,14,2-Year,Debit Card,0,1,0,23.0,4692.51,1,2651.57,1
C5091,Female,57,Central,61,Basic,82.49,6,14,2-Year,Bank Transfer,1,1,0,5.0,,0,4992.46,0
C5092,Female,54,East,63,Premium,89.81,6,7,2-Year,Credit Card,0,1,1,24.0,2134.59,3,5624.31,0
C5093,Male,57,East,10,Enterprise,68.06,6,6,Month-to-Month,Credit Card,1,0,0,11.0,2969.71,3,676.14,1
C5094,Male,43,South,67,Enterprise,114.95,9,0,1-Year,Debit Card,0,1,1,10.0,529.74,0,7684.67,0
C5095,Male,44,Central,13,Enterprise,76.99,0,7,2-Year,Credit Card,1,1,1,24.0,2788.96,1,1010.16,0
C5096,Male,66,West,34,Premium,73.15,3,3,2-Year,PayPal,0,1,1,11.0,1384.8,4,2492.24,0
C5097,Other,47,Central,61,Premium,79.15,3,9,1-Year,Credit Card,1,0,0,5.0,3968.8,4,4811.28,0
C5098,Male,27,West,26,Basic,104.42,7,4,Month-to-Month,PayPal,1,1,1,11.0,3714.13,0,2685.41,1
C5099,Male,63,Central,8,Standard,39.24,8,1,1-Year,Debit Card,1,1,0,16.0,1056.23,4,323.9,1
C5100,Female,75,South,12,Basic,21.73,6,2,1-Year,Credit Card,1,1,0,11.0,1401.67,4,280.39,0
C5101,Other,77,East,31,Enterprise,99.91,6,10,Month-to-Month,Bank Transfer,0,1,0,9.0,1311.47,0,3146.48,1
C5102,Other,42,South,33,Enterprise,21.96,5,8,2-Year,PayPal,1,0,0,23.0,2119.88,0,706.23,0
C5103,Female,37,North,1,Standard,92.87,9,10,Month-to-Month,PayPal,1,0,1,4.0,2759.68,0,57.28,1
C5104,Male,62,South,34,Standard,114.5,8,11,2-Year,Credit Card,0,1,0,13.0,1115.03,1,3918.43,1
C5105,Female,76,North,70,Premium,57.25,2,1,Month-to-Month,Debit Card,0,1,0,0,3686.01,3,3977.69,0
C5106,Female,46,East,71,Enterprise,60.54,3,8,2-Year,Credit Card,0,0,0,,2895.18,2,4313.86,0
C5107,Male,51,South,1,Basic,71.16,7,4,1-Year,PayPal,0,0,0,21.0,4394.57,1,33.92,1
C5108,Female,37,North,7,Standard,39.84,8,9,1-Year,PayPal,1,1,1,14.0,,4,290.95,0
C5109,Male,33,South,20,Standard,96.25,1,5,2-Year,Bank Transfer,0,1,1,18.0,4552.71,3,1942.37,0
C5110,Female,27,South,15,Basic,64.47,0,8,Month-to-Month,PayPal,0,1,0,19.0,2125.75,2,956.25,1
C5111,Male,19,South,67,Basic,50.18,9,12,1-Year,Bank Transfer,1,1,1,8.0,2734.17,0,3376.93,0
C5112,Male,27,West,63,Enterprise,62.06,9,2,2-Year,PayPal,0,1,1,1.0,599.26,2,3920.63,0
C5113,Male,70,South,15,Enterprise,62.14,3,7,2-Year,Debit Card,1,1,1,21.0,2997.3,2,913.23,0
C5114,Male,79,North,72,Premium,86.23,0,0,1-Year,PayPal,0,1,1,11.0,373.83,4,6232.13,0
C5115,Female,25,East,31,Standard,72.76,9,13,1-Year,Bank Transfer,0,0,1,5.0,2385.97,2,2240.56,0
C5116,Male,26,East,69,Standard,29.75,2,0,Month-to-Month,Bank Transfer,0,1,0,21.0,4560.41,1,2099.48,0
C5117,Female,69,South,40,Enterprise,60.0,6,4,1-Year,Bank Transfer,1,0,0,11.0,4412.34,2,2386.83,0
C5118,Female,33,West,1,Standard,29.64,7,13,Month-to-Month,Credit Card,0,1,1,21.0,2609.6,1,7.98,1
C5119,Other,46,East,5,Standard,61.27,5,6,2-Year,Credit Card,0,0,0,19.0,,1,294.02,1
C5120,Female,49,East,1,Basic,35.56,2,12,2-Year,Bank Transfer,1,0,0,4.0,196.18,4,28.82,0
C5121,Female,19,East,4,Basic,92.63,9,10,2-Year,Debit Card,0,1,1,6.0,4416.82,3,407.67,0
C5122,Female,77,East,28,Basic,76.19,6,9,2-Year,Bank Transfer,1,1,0,8.0,2851.95,3,2159.28,0
C5123,Male,36,East,6,Standard,98.69,2,12,1-Year,Debit Card,0,0,1,21.0,3901.43,1,560.6,0
C5124,Female,68,West,31,Enterprise,118.49,5,12,1-Year,Credit Card,0,1,1,5.0,4240.56,3,3662.6,0
C5125,Male,18,West,27,Basic,80.79,3,12,2-Year,PayPal,1,0,0,22.0,2776.37,1,2143.47,0
C5126,Female,53,South,20,Enterprise,113.41,8,1,Month-to-Month,PayPal,0,0,1,11.0,3827.73,4,2241.03,1
C5127,Female,59,North,5,Premium,38.86,0,14,2-Year,Bank Transfer,1,0,0,6.0,3833.66,4,227.74,0
C5128,Male,74,South,20,Enterprise,72.47,3,5,2-Year,Debit Card,1,0,0,9.0,1103.2,1,1488.83,0
C5129,Male,48,East,64,Basic,20.7,1,7,2-Year,Credit Card,0,0,1,22.0,1533.21,3,1349.38,0
C5130,Other,52,East,43,Basic,60.29,5,6,Month-to-Month,Bank Transfer,0,0,0,22.0,453.88,1,2601.17,1
C5131,Other,66,West,4,Premium,42.91,2,10,1-Year,Debit Card,0,1,0,8.0,4137.74,0,212.16,0
C5132,Female,67,West,63,Premium,67.15,1,11,Month-to-Month,Bank Transfer,0,0,0,8.0,3415.73,1,4250.76,0
C5133,Male,23,West,72,Basic,97.62,1,10,1-Year,Credit Card,1,0,1,0,3783.17,3,7057.05,0
C5134,Other,31,West,12,Standard,85.77,9,13,Month-to-Month,Bank Transfer,1,0,1,9.0,1261.64,0,1073.38,1
